model-1664982448,1664982474.385,0.72,0.1841,0.65,0.1982
model-1664982448,1664982474.432,0.73,0.1916,0.74,0.1908
model-1664982448,1664982474.479,0.75,0.1767,0.78,0.1835
model-1664982448,1664982474.535,0.69,0.2048,0.65,0.2123
model-1664982448,1664982474.58,0.71,0.1766,0.7,0.2003
model-1664982448,1664982474.633,0.71,0.1902,0.68,0.2057
model-1664982448,1664982474.686,0.73,0.1912,0.59,0.221
model-1664982448,1664982474.733,0.73,0.1868,0.57,0.2338
model-1664982448,1664982474.784,0.71,0.1902,0.71,0.1783
model-1664982448,1664982474.824,0.63,0.2472,0.71,0.1835
model-1664982448,1664982474.878,0.63,0.2079,0.69,0.1991
model-1664982448,1664982474.932,0.7,0.19,0.7,0.2138
model-1664982448,1664982474.987,0.67,0.2204,0.67,0.1896
model-1664982448,1664982475.035,0.65,0.2441,0.61,0.2435
model-1664982448,1664982475.088,0.69,0.1902,0.73,0.1898
model-1664982448,1664982475.135,0.64,0.2214,0.66,0.2084
model-1664982448,1664982475.182,0.68,0.2012,0.59,0.2392
model-1664982448,1664982475.236,0.73,0.1771,0.72,0.1945
model-1664982448,1664982475.287,0.8,0.1656,0.69,0.1927
model-1664982448,1664982475.339,0.66,0.2012,0.68,0.1912
model-1664982448,1664982475.381,0.79,0.1651,0.69,0.1994
model-1664982448,1664982475.435,0.79,0.1688,0.72,0.1948
model-1664982448,1664982475.487,0.75,0.1742,0.62,0.2149
model-1664982448,1664982475.536,0.74,0.1872,0.68,0.1988
model-1664982448,1664982475.588,0.61,0.2386,0.64,0.2254
model-1664982448,1664982475.636,0.74,0.1769,0.69,0.1993
model-1664982448,1664982475.683,0.73,0.1793,0.68,0.2051
model-1664982448,1664982475.734,0.82,0.1616,0.66,0.2193
model-1664982448,1664982475.782,0.76,0.1804,0.74,0.1852
model-1664982448,1664982475.832,0.74,0.1861,0.74,0.1833
model-1664982448,1664982475.884,0.7,0.1901,0.74,0.1675
model-1664982448,1664982475.93,0.79,0.15,0.7,0.2081
model-1664982448,1664982475.968,0.77,0.1647,0.71,0.1856
model-1664982448,1664982476.032,0.74,0.1884,0.68,0.2127
model-1664982448,1664982476.08,0.69,0.1882,0.73,0.1746
model-1664982448,1664982476.126,0.68,0.2071,0.69,0.1881
model-1664982448,1664982476.179,0.74,0.1764,0.69,0.2366
model-1664982448,1664982476.214,0.69,0.187,0.8,0.1563
model-1664982448,1664982476.278,0.68,0.1899,0.68,0.2006
model-1664982448,1664982476.326,0.72,0.1999,0.69,0.2209
model-1664982448,1664982476.364,0.71,0.1906,0.72,0.1751
model-1664982448,1664982476.415,0.73,0.1882,0.76,0.1619
model-1664982448,1664982476.476,0.71,0.1968,0.71,0.1939
model-1664982448,1664982476.516,0.67,0.2072,0.73,0.1812
model-1664982448,1664982476.568,0.82,0.1467,0.73,0.185
model-1664982448,1664982476.626,0.71,0.1831,0.68,0.2111
model-1664982448,1664982476.666,0.71,0.2167,0.75,0.183
model-1664982448,1664982476.713,0.68,0.2044,0.78,0.1653
model-1664982448,1664982476.774,0.65,0.227,0.69,0.2095
model-1664982448,1664982476.824,0.71,0.1902,0.72,0.1914
model-1664982448,1664982476.869,0.63,0.2255,0.64,0.226
model-1664982448,1664982476.922,0.73,0.1833,0.67,0.1969
model-1664982448,1664982476.965,0.64,0.2104,0.65,0.2092
model-1664982448,1664982477.012,0.71,0.1949,0.68,0.1978
model-1664982448,1664982477.07,0.69,0.2085,0.73,0.2001
model-1664982448,1664982477.113,0.74,0.1808,0.66,0.1963
model-1664982448,1664982477.155,0.69,0.187,0.76,0.1636
model-1664982448,1664982477.218,0.65,0.2073,0.67,0.1919
model-1664982448,1664982477.255,0.72,0.1803,0.72,0.1692
model-1664982448,1664982477.316,0.7,0.2064,0.79,0.1684
model-1664982448,1664982477.373,0.72,0.1816,0.64,0.2049
model-1664982448,1664982477.413,0.66,0.209,0.77,0.1623
model-1664982448,1664982477.469,0.72,0.1785,0.67,0.2015
model-1664982448,1664982477.52,0.79,0.1609,0.67,0.1836
model-1664982448,1664982477.555,0.75,0.1662,0.76,0.1957
model-1664982448,1664982477.618,0.76,0.1879,0.81,0.1447
model-1664982448,1664982477.671,0.72,0.1936,0.67,0.175
model-1664982448,1664982477.713,0.68,0.1837,0.67,0.2122
model-1664982448,1664982477.755,0.63,0.2376,0.71,0.1938
model-1664982448,1664982477.821,0.82,0.1526,0.65,0.1945
model-1664982448,1664982477.864,0.75,0.1595,0.77,0.1678
model-1664982448,1664982477.911,0.8,0.148,0.71,0.2121
model-1664982448,1664982477.969,0.65,0.2096,0.71,0.2051
model-1664982448,1664982478.017,0.73,0.1727,0.78,0.1623
model-1664982448,1664982478.066,0.72,0.1916,0.73,0.1891
model-1664982448,1664982478.118,0.71,0.1869,0.69,0.2135
model-1664982448,1664982478.167,0.72,0.1916,0.73,0.1871
model-1664982448,1664982478.219,0.74,0.1779,0.68,0.2072
model-1664982448,1664982478.268,0.72,0.1759,0.67,0.2147
model-1664982448,1664982478.318,0.77,0.1589,0.7,0.1947
model-1664982448,1664982478.369,0.65,0.2163,0.69,0.1838
model-1664982448,1664982478.413,0.77,0.1613,0.69,0.2039
model-1664982448,1664982478.457,0.73,0.1978,0.72,0.1919
model-1664982448,1664982478.517,0.66,0.1982,0.7,0.1712
model-1664982448,1664982478.558,0.75,0.1822,0.77,0.1616
model-1664982448,1664982478.605,0.68,0.1928,0.66,0.2223
model-1664982448,1664982478.668,0.76,0.183,0.64,0.2234
model-1664982448,1664982478.713,0.7,0.1917,0.68,0.1899
model-1664982448,1664982478.758,0.78,0.1539,0.66,0.1869
model-1664982448,1664982478.819,0.69,0.2013,0.73,0.1604
model-1664982448,1664982478.864,0.77,0.1629,0.74,0.1793
model-1664982448,1664982478.911,0.77,0.1614,0.75,0.1803
model-1664982448,1664982478.97,0.79,0.1478,0.72,0.2057
model-1664982448,1664982479.013,0.72,0.1935,0.72,0.2022
model-1664982448,1664982479.07,0.73,0.1811,0.74,0.1888
model-1664982448,1664982479.113,0.68,0.199,0.7,0.1955
model-1664982448,1664982479.17,0.82,0.1369,0.71,0.183
model-1664982448,1664982479.213,0.78,0.1727,0.73,0.1751
model-1664982448,1664982479.26,0.71,0.1804,0.75,0.167
model-1664982448,1664982479.327,0.7,0.1826,0.74,0.182
model-1664982448,1664982479.366,0.68,0.1959,0.74,0.1642
model-1664982448,1664982479.413,0.75,0.1561,0.72,0.1839
model-1664982448,1664982479.475,0.71,0.1736,0.67,0.2147
model-1664982448,1664982479.513,0.75,0.1752,0.66,0.2144
model-1664982448,1664982479.573,0.73,0.1828,0.76,0.1798
model-1664982448,1664982479.616,0.7,0.1902,0.79,0.1454
model-1664982448,1664982479.675,0.76,0.1656,0.74,0.1605
model-1664982448,1664982479.715,0.72,0.1695,0.7,0.169
model-1664982448,1664982479.762,0.76,0.1567,0.76,0.1736
model-1664982448,1664982479.824,0.77,0.1627,0.71,0.1871
model-1664982448,1664982479.864,0.76,0.1667,0.73,0.1772
model-1664982448,1664982479.911,0.8,0.1557,0.65,0.2125
model-1664982448,1664982479.971,0.81,0.1608,0.72,0.2015
model-1664982448,1664982480.013,0.74,0.169,0.79,0.1572
model-1664982448,1664982480.062,0.74,0.1847,0.74,0.1841
model-1664982448,1664982480.125,0.74,0.1889,0.73,0.1779
model-1664982448,1664982480.162,0.74,0.1668,0.67,0.2045
model-1664982448,1664982480.209,0.72,0.181,0.66,0.1996
model-1664982448,1664982480.271,0.86,0.122,0.78,0.1626
model-1664982448,1664982480.322,0.83,0.1372,0.67,0.2008
model-1664982448,1664982480.362,0.77,0.1551,0.68,0.2202
model-1664982448,1664982480.424,0.77,0.1676,0.7,0.2083
model-1664982448,1664982480.462,0.72,0.1707,0.66,0.2035
model-1664982448,1664982480.524,0.79,0.172,0.73,0.1821
model-1664982448,1664982480.562,0.78,0.178,0.65,0.227
model-1664982448,1664982480.609,0.78,0.1543,0.78,0.1667
model-1664982448,1664982480.673,0.73,0.1598,0.73,0.1867
model-1664982448,1664982480.714,0.79,0.1472,0.64,0.2278
model-1664982448,1664982480.763,0.68,0.2299,0.67,0.193
model-1664982448,1664982480.825,0.77,0.1536,0.74,0.1917
model-1664982448,1664982480.866,0.81,0.1488,0.66,0.1994
model-1664982448,1664982480.925,0.75,0.1676,0.77,0.1713
model-1664982448,1664982480.963,0.71,0.1826,0.78,0.1672
model-1664982448,1664982481.01,0.73,0.174,0.68,0.2207
model-1664982448,1664982481.074,0.69,0.1954,0.63,0.2148
model-1664982448,1664982481.113,0.66,0.1843,0.66,0.2011
model-1664982448,1664982481.166,0.82,0.1562,0.71,0.1881
model-1664982448,1664982481.224,0.75,0.1628,0.65,0.2247
model-1664982448,1664982481.266,0.74,0.1954,0.69,0.2012
model-1664982448,1664982481.329,0.65,0.2116,0.72,0.2094
model-1664982448,1664982481.364,0.88,0.1337,0.66,0.2018
model-1664982448,1664982481.411,0.74,0.1658,0.67,0.2168
model-1664982448,1664982481.476,0.75,0.1715,0.65,0.2403
model-1664982448,1664982481.513,0.67,0.2275,0.77,0.17
model-1664982448,1664982481.564,0.68,0.217,0.67,0.2195
model-1664982448,1664982481.623,0.73,0.1656,0.79,0.164
model-1664982448,1664982481.664,0.78,0.1567,0.73,0.1846
model-1664982448,1664982481.715,0.68,0.1894,0.71,0.2041
model-1664982448,1664982481.772,0.69,0.1837,0.7,0.2042
model-1664982448,1664982481.816,0.69,0.1929,0.74,0.1698
model-1664982448,1664982481.865,0.75,0.1697,0.71,0.1854
model-1664982448,1664982481.92,0.77,0.1519,0.73,0.1852
model-1664982448,1664982481.965,0.75,0.184,0.71,0.1894
model-1664982448,1664982482.012,0.69,0.1921,0.66,0.186
model-1664982448,1664982482.068,0.78,0.1625,0.74,0.1777
model-1664982448,1664982482.113,0.77,0.1738,0.71,0.1848
model-1664982448,1664982482.15,0.77,0.1596,0.64,0.2065
model-1664982448,1664982482.216,0.74,0.1779,0.76,0.1776
model-1664982448,1664982482.265,0.75,0.1619,0.7,0.1806
model-1664982448,1664982482.317,0.82,0.1267,0.72,0.2002
model-1664982448,1664982482.369,0.76,0.1718,0.66,0.2049
model-1664982448,1664982482.413,0.78,0.1549,0.77,0.1639
model-1664982448,1664982482.451,0.74,0.1635,0.67,0.1923
model-1664982448,1664982482.516,0.76,0.167,0.73,0.1788
model-1664982448,1664982482.566,0.71,0.1816,0.71,0.1989
model-1664982448,1664982482.613,0.79,0.1583,0.75,0.1673
model-1664982448,1664982482.671,0.79,0.1567,0.72,0.1956
model-1664982448,1664982482.713,0.73,0.179,0.72,0.1662
model-1664982448,1664982482.772,0.79,0.1504,0.67,0.2053
model-1664982448,1664982482.816,0.74,0.1814,0.74,0.1837
model-1664982448,1664982482.873,0.81,0.1358,0.8,0.1551
model-1664982448,1664982482.913,0.7,0.1999,0.68,0.2015
model-1664982448,1664982482.967,0.74,0.178,0.72,0.1646
model-1664982448,1664982483.024,0.76,0.1698,0.78,0.1621
model-1664982448,1664982483.075,0.7,0.1929,0.74,0.1881
model-1664982448,1664982483.125,0.76,0.1609,0.63,0.2251
model-1664982448,1664982483.174,0.76,0.1659,0.65,0.2238
model-1664982448,1664982483.222,0.75,0.1658,0.67,0.1928
model-1664982448,1664982483.274,0.63,0.2359,0.7,0.2074
model-1664982448,1664982483.324,0.78,0.1629,0.78,0.1768
model-1664982448,1664982483.375,0.77,0.1664,0.7,0.1973
model-1664982448,1664982483.413,0.78,0.1534,0.66,0.2202
model-1664982448,1664982483.468,0.71,0.1891,0.74,0.1444
model-1664982448,1664982483.516,0.69,0.2047,0.77,0.1683
model-1664982448,1664982483.569,0.81,0.1597,0.78,0.1708
model-1664982448,1664982483.615,0.76,0.1685,0.75,0.172
model-1664982448,1664982483.671,0.79,0.1634,0.69,0.1848
model-1664982448,1664982483.713,0.76,0.1689,0.73,0.1904
model-1664982448,1664982483.754,0.75,0.1697,0.81,0.1524
model-1664982448,1664982483.819,0.75,0.1747,0.73,0.1742
model-1664982448,1664982483.854,0.75,0.1695,0.65,0.2035
model-1664982448,1664982483.901,0.78,0.153,0.77,0.1777
model-1664982448,1664982483.966,0.83,0.1253,0.74,0.1855
model-1664982448,1664982484.013,0.79,0.1562,0.69,0.2155
model-1664982448,1664982484.054,0.79,0.1507,0.68,0.2012
model-1664982448,1664982484.113,0.73,0.1968,0.7,0.1694
model-1664982448,1664982484.154,0.76,0.1696,0.77,0.1622
model-1664982448,1664982484.201,0.81,0.1351,0.7,0.1877
model-1664982448,1664982484.254,0.8,0.1618,0.73,0.1787
model-1664982448,1664982484.308,0.79,0.1472,0.68,0.2078
model-1664982448,1664982484.359,0.77,0.1753,0.74,0.167
model-1664982448,1664982484.41,0.76,0.1584,0.7,0.1882
model-1664982448,1664982484.454,0.78,0.1648,0.68,0.1986
model-1664982448,1664982484.501,0.73,0.1603,0.68,0.1979
model-1664982448,1664982484.558,0.68,0.1875,0.72,0.1765
model-1664982448,1664982484.597,0.75,0.1904,0.69,0.2073
model-1664982448,1664982484.644,0.73,0.1886,0.74,0.1788
model-1664982448,1664982484.707,0.76,0.1578,0.79,0.1456
model-1664982448,1664982484.755,0.68,0.2048,0.65,0.2038
model-1664982448,1664982484.804,0.77,0.1585,0.76,0.1776
model-1664982448,1664982484.857,0.79,0.1557,0.68,0.1749
model-1664982448,1664982484.906,0.68,0.2068,0.8,0.1604
model-1664982448,1664982484.958,0.75,0.1529,0.73,0.1961
model-1664982448,1664982484.997,0.75,0.1701,0.68,0.2024
model-1664982448,1664982485.048,0.79,0.1439,0.72,0.1875
model-1664982448,1664982485.105,0.7,0.1823,0.75,0.1856
model-1664982448,1664982485.147,0.72,0.1816,0.74,0.1702
model-1664982448,1664982485.203,0.72,0.168,0.79,0.1646
model-1664982448,1664982485.259,0.74,0.1726,0.77,0.1697
model-1664982448,1664982485.307,0.82,0.1346,0.71,0.1826
model-1664982448,1664982485.358,0.8,0.1541,0.73,0.1808
model-1664982448,1664982485.397,0.78,0.1378,0.75,0.1659
model-1664982448,1664982485.448,0.76,0.1542,0.66,0.2072
model-1664982448,1664982485.508,0.77,0.1729,0.7,0.1953
model-1664982448,1664982485.547,0.71,0.2105,0.69,0.195
model-1664982448,1664982485.589,0.79,0.1614,0.71,0.1911
model-1664982448,1664982485.657,0.77,0.1626,0.68,0.2087
model-1664982448,1664982485.697,0.79,0.1664,0.75,0.185
model-1664982448,1664982485.744,0.74,0.1663,0.8,0.1653
model-1664982448,1664982485.805,0.77,0.1467,0.73,0.175
model-1664982448,1664982485.848,0.74,0.1644,0.74,0.1713
model-1664982448,1664982485.889,0.72,0.1745,0.82,0.1432
model-1664982448,1664982485.954,0.73,0.1678,0.77,0.1672
model-1664982448,1664982485.997,0.82,0.154,0.69,0.1948
model-1664982448,1664982486.028,0.75,0.2034,0.78,0.1652
model-1664982448,1664982486.094,0.75,0.181,0.78,0.158
model-1664982448,1664982486.145,0.77,0.1621,0.72,0.1846
model-1664982448,1664982486.194,0.69,0.1848,0.79,0.1574
model-1664982448,1664982486.232,0.67,0.202,0.79,0.1373
model-1664982448,1664982486.292,0.75,0.1635,0.7,0.1951
model-1664982448,1664982486.344,0.65,0.2119,0.81,0.1427
model-1664982448,1664982486.391,0.74,0.193,0.73,0.19
model-1664982448,1664982486.438,0.79,0.1515,0.68,0.1916
model-1664982448,1664982486.492,0.84,0.1345,0.76,0.1652
model-1664982448,1664982486.53,0.72,0.1732,0.76,0.1781
model-1664982448,1664982486.575,0.79,0.148,0.74,0.1656
model-1664982448,1664982486.642,0.86,0.1369,0.76,0.1735
model-1664982448,1664982486.691,0.76,0.1638,0.71,0.1779
model-1664982448,1664982486.738,0.8,0.1474,0.79,0.1378
model-1664982448,1664982486.791,0.72,0.2074,0.7,0.1852
model-1664982448,1664982486.831,0.76,0.1541,0.73,0.1784
model-1664982448,1664982486.876,0.8,0.1452,0.74,0.1794
model-1664982448,1664982486.94,0.81,0.1553,0.71,0.1859
model-1664982448,1664982486.991,0.74,0.1713,0.69,0.2024
model-1664982448,1664982487.033,0.78,0.1614,0.66,0.2014
model-1664982448,1664982487.092,0.75,0.1702,0.78,0.1532
model-1664982448,1664982487.132,0.83,0.1213,0.83,0.1441
model-1664982448,1664982487.176,0.8,0.1424,0.77,0.168
model-1664982448,1664982487.241,0.77,0.1481,0.75,0.1817
model-1664982448,1664982487.291,0.77,0.1586,0.72,0.1704
model-1664982448,1664982487.333,0.73,0.1846,0.73,0.1682
model-1664982448,1664982487.392,0.77,0.1515,0.76,0.1607
model-1664982448,1664982487.43,0.76,0.1693,0.7,0.1811
model-1664982448,1664982487.476,0.7,0.1669,0.71,0.1864
model-1664982448,1664982487.542,0.73,0.1729,0.77,0.173
model-1664982448,1664982487.592,0.74,0.1747,0.73,0.163
model-1664982448,1664982487.639,0.79,0.1518,0.65,0.2135
model-1664982448,1664982487.692,0.73,0.1731,0.78,0.1583
model-1664982448,1664982487.73,0.73,0.1959,0.75,0.1751
model-1664982448,1664982487.79,0.78,0.1384,0.73,0.1805
model-1664982448,1664982487.842,0.75,0.1598,0.74,0.1684
model-1664982448,1664982487.882,0.74,0.2015,0.73,0.182
model-1664982448,1664982487.929,0.73,0.1699,0.71,0.1975
model-1664982448,1664982487.982,0.72,0.1777,0.7,0.1791
model-1664982448,1664982488.041,0.73,0.1701,0.79,0.167
model-1664982448,1664982488.089,0.69,0.191,0.75,0.1623
model-1664982448,1664982488.141,0.84,0.1368,0.79,0.1439
model-1664982448,1664982488.19,0.69,0.193,0.72,0.183
model-1664982448,1664982488.239,0.75,0.1563,0.84,0.1279
model-1664982448,1664982488.292,0.71,0.1863,0.68,0.1985
model-1664982448,1664982488.341,0.78,0.1473,0.73,0.1778
model-1664982448,1664982488.393,0.75,0.1648,0.75,0.1773
model-1664982448,1664982488.43,0.75,0.181,0.74,0.1792
model-1664982448,1664982488.478,0.7,0.1719,0.83,0.1288
model-1664982448,1664982488.541,0.75,0.1614,0.72,0.1812
model-1664982448,1664982488.578,0.81,0.1376,0.77,0.1708
model-1664982448,1664982488.632,0.73,0.1915,0.75,0.1733
model-1664982448,1664982488.692,0.72,0.1734,0.71,0.1651
model-1664982448,1664982488.73,0.81,0.15,0.78,0.1544
model-1664982448,1664982488.789,0.83,0.1288,0.79,0.1516
model-1664982448,1664982488.843,0.74,0.1727,0.71,0.1842
model-1664982448,1664982488.881,0.69,0.1802,0.79,0.1536
model-1664982448,1664982488.928,0.73,0.1699,0.71,0.1866
model-1664982448,1664982488.982,0.7,0.1918,0.8,0.1526
model-1664982448,1664982489.029,0.84,0.1342,0.81,0.1451
model-1664982448,1664982489.08,0.8,0.142,0.71,0.1693
model-1664982448,1664982489.141,0.78,0.1328,0.74,0.1635
model-1664982448,1664982489.18,0.7,0.1863,0.7,0.213
model-1664982448,1664982489.227,0.81,0.1506,0.73,0.1784
model-1664982448,1664982489.287,0.78,0.1571,0.78,0.1452
model-1664982448,1664982489.331,0.75,0.18,0.79,0.1477
model-1664982448,1664982489.381,0.74,0.1782,0.75,0.1679
model-1664982448,1664982489.436,0.78,0.1456,0.77,0.1867
model-1664982448,1664982489.481,0.81,0.1358,0.71,0.1869
model-1664982448,1664982489.528,0.8,0.1336,0.76,0.1816
model-1664982448,1664982489.586,0.67,0.2042,0.69,0.1806
model-1664982448,1664982489.63,0.83,0.1333,0.81,0.1552
model-1664982448,1664982489.682,0.79,0.1518,0.78,0.1525
model-1664982448,1664982489.736,0.72,0.171,0.67,0.1761
model-1664982448,1664982489.783,0.79,0.1746,0.74,0.1708
model-1664982448,1664982489.837,0.72,0.178,0.81,0.1589
model-1664982448,1664982489.883,0.8,0.1462,0.72,0.1873
model-1664982448,1664982489.93,0.73,0.1519,0.76,0.1645
model-1664982448,1664982489.988,0.9,0.1143,0.78,0.1578
model-1664982448,1664982490.035,0.7,0.1909,0.79,0.1627
model-1664982448,1664982490.082,0.75,0.155,0.74,0.1846
model-1664982448,1664982490.136,0.82,0.1244,0.78,0.1719
model-1664982448,1664982490.184,0.83,0.1182,0.71,0.1632
model-1664982448,1664982490.236,0.75,0.1705,0.76,0.1605
model-1664982448,1664982490.286,0.8,0.1454,0.75,0.158
model-1664982448,1664982490.339,0.72,0.1706,0.76,0.1527
model-1664982448,1664982490.382,0.81,0.1409,0.8,0.1431
model-1664982448,1664982490.429,0.82,0.1532,0.75,0.1675
model-1664982448,1664982490.487,0.76,0.1614,0.81,0.1378
model-1664982448,1664982490.53,0.77,0.1492,0.78,0.1658
model-1664982448,1664982490.583,0.73,0.1625,0.75,0.1692
model-1664982448,1664982490.636,0.84,0.1172,0.76,0.1641
model-1664982448,1664982490.683,0.79,0.147,0.73,0.1671
model-1664982448,1664982490.736,0.73,0.1595,0.81,0.1387
model-1664982448,1664982490.787,0.74,0.1584,0.81,0.1374
model-1664982448,1664982490.841,0.74,0.1605,0.72,0.189
model-1664982448,1664982490.884,0.81,0.1404,0.78,0.1667
model-1664982448,1664982490.931,0.79,0.1498,0.7,0.1794
model-1664982448,1664982490.992,0.83,0.112,0.75,0.1663
model-1664982448,1664982491.03,0.8,0.1423,0.73,0.1784
model-1664982448,1664982491.085,0.81,0.1413,0.66,0.2193
model-1664982448,1664982491.14,0.83,0.1322,0.72,0.1788
model-1664982448,1664982491.185,0.78,0.1516,0.74,0.171
model-1664982448,1664982491.241,0.8,0.1485,0.76,0.1518
model-1664982448,1664982491.29,0.76,0.1667,0.82,0.1382
model-1664982448,1664982491.342,0.73,0.1794,0.74,0.1793
model-1664982448,1664982491.386,0.82,0.1262,0.73,0.1861
model-1664982448,1664982491.433,0.76,0.1689,0.76,0.1427
model-1664982448,1664982491.492,0.87,0.1047,0.68,0.196
model-1664982448,1664982491.53,0.83,0.1115,0.76,0.1923
model-1664982448,1664982491.587,0.82,0.1309,0.77,0.1559
model-1664982448,1664982491.641,0.78,0.1571,0.69,0.2029
model-1664982448,1664982491.687,0.82,0.1302,0.8,0.1398
model-1664982448,1664982491.742,0.8,0.1571,0.72,0.1624
model-1664982448,1664982491.791,0.75,0.1706,0.72,0.1848
model-1664982448,1664982491.843,0.76,0.1433,0.77,0.1526
model-1664982448,1664982491.888,0.8,0.1218,0.74,0.1692
model-1664982448,1664982491.935,0.76,0.1346,0.81,0.1488
model-1664982448,1664982491.995,0.67,0.2289,0.7,0.1845
model-1664982448,1664982492.033,0.79,0.131,0.74,0.1828
model-1664982448,1664982492.088,0.81,0.1344,0.78,0.1669
model-1664982448,1664982492.142,0.77,0.1504,0.7,0.1919
model-1664982448,1664982492.189,0.73,0.1582,0.7,0.1755
model-1664982448,1664982492.242,0.76,0.1506,0.78,0.1717
model-1664982448,1664982492.292,0.72,0.181,0.8,0.1529
model-1664982448,1664982492.343,0.79,0.1697,0.81,0.1519
model-1664982448,1664982492.389,0.83,0.1218,0.73,0.1613
model-1664982448,1664982492.436,0.81,0.1383,0.71,0.2006
model-1664982448,1664982492.492,0.73,0.1856,0.75,0.1662
model-1664982448,1664982492.531,0.65,0.2139,0.79,0.158
model-1664982448,1664982492.573,0.84,0.1268,0.72,0.1822
model-1664982448,1664982492.633,0.74,0.1646,0.66,0.2131
model-1664982448,1664982492.689,0.7,0.18,0.67,0.2087
model-1664982448,1664982492.736,0.74,0.1765,0.71,0.1833
model-1664982448,1664982492.79,0.73,0.1887,0.75,0.1737
model-1664982448,1664982492.841,0.8,0.1365,0.66,0.1917
model-1664982448,1664982492.892,0.78,0.15,0.8,0.1454
model-1664982448,1664982492.933,0.79,0.1502,0.68,0.2089
model-1664982448,1664982492.974,0.77,0.1433,0.77,0.141
model-1664982448,1664982493.043,0.83,0.1454,0.77,0.1588
model-1664982448,1664982493.093,0.84,0.1261,0.72,0.1952
model-1664982448,1664982493.142,0.81,0.139,0.65,0.2061
model-1664982448,1664982493.192,0.75,0.158,0.75,0.1729
model-1664982448,1664982493.241,0.74,0.175,0.75,0.181
model-1664982448,1664982493.289,0.79,0.1362,0.76,0.1529
model-1664982448,1664982493.342,0.79,0.1526,0.74,0.1606
model-1664982448,1664982493.392,0.79,0.1395,0.78,0.1557
model-1664982448,1664982493.443,0.79,0.1655,0.72,0.1757
model-1664982448,1664982493.491,0.82,0.1271,0.77,0.1644
model-1664982448,1664982493.538,0.84,0.1235,0.7,0.1938
model-1664982448,1664982493.592,0.8,0.1359,0.72,0.1856
model-1664982448,1664982493.631,0.81,0.1304,0.72,0.1897
model-1664982448,1664982493.676,0.8,0.1395,0.7,0.1944
model-1664982448,1664982493.744,0.78,0.1591,0.77,0.1609
model-1664982448,1664982493.797,0.75,0.1619,0.75,0.1749
model-1664982448,1664982493.833,0.82,0.1513,0.76,0.1689
model-1664982448,1664982493.9,0.81,0.1409,0.78,0.151
model-1664982448,1664982493.947,0.77,0.1579,0.77,0.1537
model-1664982448,1664982493.992,0.85,0.1227,0.8,0.156
model-1664982448,1664982494.051,0.76,0.1767,0.83,0.1481
model-1664982448,1664982494.092,0.83,0.1192,0.75,0.1668
model-1664982448,1664982494.15,0.76,0.1678,0.74,0.1754
model-1664982448,1664982494.192,0.76,0.1694,0.77,0.1664
model-1664982448,1664982494.252,0.8,0.153,0.67,0.1915
model-1664982448,1664982494.305,0.74,0.162,0.74,0.1804
model-1664982448,1664982494.357,0.8,0.147,0.84,0.1349
model-1664982448,1664982494.398,0.8,0.1372,0.73,0.177
model-1664982448,1664982494.449,0.76,0.1445,0.67,0.2031
model-1664982448,1664982494.509,0.71,0.2039,0.7,0.1819
model-1664982448,1664982494.547,0.85,0.1347,0.75,0.1597
model-1664982448,1664982494.592,0.75,0.1583,0.7,0.1571
model-1664982448,1664982494.656,0.82,0.1391,0.71,0.1668
model-1664982448,1664982494.692,0.8,0.1679,0.67,0.1958
model-1664982448,1664982494.739,0.73,0.1981,0.72,0.19
model-1664982448,1664982494.806,0.78,0.1451,0.74,0.158
model-1664982448,1664982494.848,0.85,0.122,0.74,0.1614
model-1664982448,1664982494.892,0.78,0.1716,0.71,0.1884
model-1664982448,1664982494.955,0.75,0.1558,0.75,0.1708
model-1664982448,1664982494.992,0.76,0.1585,0.69,0.2041
model-1664982448,1664982495.054,0.77,0.1649,0.71,0.1572
model-1664982448,1664982495.093,0.76,0.1471,0.76,0.1593
model-1664982448,1664982495.154,0.82,0.1487,0.73,0.1738
model-1664982448,1664982495.193,0.85,0.1156,0.7,0.2013
model-1664982448,1664982495.24,0.78,0.1504,0.73,0.1757
model-1664982448,1664982495.305,0.8,0.1425,0.74,0.1586
model-1664982448,1664982495.347,0.77,0.1672,0.76,0.1568
model-1664982448,1664982495.393,0.78,0.1532,0.76,0.1579
model-1664982448,1664982495.453,0.85,0.1184,0.73,0.1653
model-1664982448,1664982495.503,0.79,0.1439,0.71,0.1934
model-1664982448,1664982495.554,0.85,0.12,0.72,0.1698
model-1664982448,1664982495.593,0.77,0.1461,0.71,0.205
model-1664982448,1664982495.64,0.73,0.1599,0.73,0.1722
model-1664982448,1664982495.701,0.77,0.151,0.73,0.1854
model-1664982448,1664982495.747,0.81,0.1358,0.69,0.1902
model-1664982448,1664982495.799,0.72,0.1775,0.76,0.1755
model-1664982448,1664982495.851,0.81,0.1517,0.81,0.1489
model-1664982448,1664982495.893,0.75,0.1825,0.76,0.163
model-1664982448,1664982495.94,0.77,0.1635,0.7,0.1938
model-1664982448,1664982496.001,0.75,0.1731,0.67,0.1996
model-1664982448,1664982496.049,0.81,0.1301,0.74,0.16
model-1664982448,1664982496.093,0.84,0.1351,0.78,0.1663
model-1664982448,1664982496.15,0.62,0.2172,0.74,0.175
model-1664982448,1664982496.193,0.75,0.1437,0.67,0.1888
model-1664982448,1664982496.24,0.76,0.1652,0.73,0.1859
model-1664982448,1664982496.297,0.81,0.1244,0.75,0.1707
